,Unnamed: 0,tweet_case_norm_labelling,score,sentiment,sentiment_score,tweet,date,username,tweet_text_prepocessing_stem,tweet_text_prepocessing_nostem,tweet_case_norm,sentiment_predict
882,154,admin indihome saya tidak terkoneksi internet,-5,negative,0,@IndiHomeCare @IndiHome Min indihome saya Tidak terkoneksi internet,2023-06-13 13:56:48+00:00,ahsanwaro,admin indihome koneksi internet,admin indihome terkoneksi internet,admin indihome saya tidak terkoneksi internet,1
883,1138,biasanya pas lebaran buka semua channel tv nya iya tidak sih,-5,negative,0,Biasanya pas lebaran @IndiHome buka semua channel tv nya... Iya gak sih?,2023-05-14 00:57:54+00:00,agussetiono,pas lebaran buka channel tv sih,pas lebaran buka channel tv sih,biasanya pas lebaran buka semua channel tv nya iya tidak sih,0
884,1477,wifi jaringan tidak stabil banget masuk jaringan tapi load terus semua kerjaan jadi kehambat karena jaringannya ditambah lagi dengan tv kabelnya yang gatu kena tiba tina eror dengn kode sub kode,-32,negative,0,"wifi jaringan ga stabil banget, masuk jaringan tapi load terus , semua kerjaan jadi kehambat karna jaringannya , ditambah lagi dengan tv kabelnya yang gatu kena tiba tina eror dengn kode 1302 ( sub kode : 003 ) 
@indihome",2023-05-17 14:33:18+00:00,MiiraSugiarti12,wifi jaring stabil banget masuk jaring load kerja hambat jaring tambah tv kabel gatu kena tina eror dengn kode sub kode,wifi jaringan stabil banget masuk jaringan load kerjaan kehambat jaringannya ditambah tv kabelnya gatu kena tina eror dengn kode sub kode,wifi jaringan tidak stabil banget masuk jaringan tapi load terus semua kerjaan jadi kehambat karena jaringannya ditambah lagi dengan tv kabelnya yang gatu kena tiba tina eror dengn kode sub kode,0
885,1013,sialan ini tidak bisa nyetel tv,-10,negative,0,Sialan nih @indihome ga bs nyetel TV......,2023-05-22 07:50:58+00:00,Bouw_wie,sial nyetel tv,sialan nyetel tv,sialan ini tidak bisa nyetel tv,0
886,150,admin tolonggg jaringan saya lambat banget dari kemarin,-10,negative,0,"@IndiHomeCare @IndiHome Min tolonggg, jaringan gue lemot bgt dr kemarin",2023-06-13 14:09:16+00:00,bhaadyy,admin tolonggg jaring lambat banget kemarin,admin tolonggg jaringan lambat banget kemarin,admin tolonggg jaringan saya lambat banget dari kemarin,1
887,1078,hari ini jumat dari pagi sampai saat ini pukul mati di tempat saya untuk internet tv dan telepon sudah dm lapor dari siang belum ada perbaikan,-11,negative,0,"Hari ini Jumat (2/7/2023) dari pagi sampai saat ini pukul 18.46 @IndiHome mati di tempat saya untuk internet, TV dan telepon. Sudah DM lapor dari siang belum ada perbaikan.",2023-04-02 11:49:56+00:00,AdibHidayat,jumat pagi mati internet tv telepon dm lapor siang baik,jumat pagi mati internet tv telepon dm lapor siang perbaikan,hari ini jumat dari pagi sampai saat ini pukul mati di tempat saya untuk internet tv dan telepon sudah dm lapor dari siang belum ada perbaikan,1
888,1560,bagaimana ini sinyal tv dari tadi tidak benar restart sudah tapi masih saja makin lama makin hancur sinyal dirumah saya,-15,negative,0,"Gimana ini @IndiHome sinyal TV dari tadi gak bener, restart udah tapi masih aja . 

Makin lama makin hancur Sinyal @IndiHome dirumah gw ~",2023-01-12 13:10:26+00:00,Rriskand,sinyal tv restart hancur sinyal rumah,sinyal tv restart hancur sinyal dirumah,bagaimana ini sinyal tv dari tadi tidak benar restart sudah tapi masih saja makin lama makin hancur sinyal dirumah saya,1
889,1380,admin lagi gangguan atau bagaimana kok tidak bisa konek ke wifi yak bacaannya tidak dapat tersambung ke jaringan melulu kalau wifi gangguan berpengaruh ke tv kah jaringan tv jadi gagal masuk mlu,-26,negative,0,Min @IndiHome  lagi gangguan atau gimana? Kok ga bisa konek ke wifi yak? Bacaannya tidak dapat tersambung ke jaringan mulu. Kalau wifi error ngaruh ke TV kah? Jaringan TV jadi gagal masuk mlu,2023-01-30 09:52:27+00:00,windskd_,admin ganggu konek wifi yak baca sambung jaring melulu wifi ganggu pengaruh tv kah jaring tv gagal masuk mlu,admin gangguan konek wifi yak bacaannya tersambung jaringan melulu wifi gangguan berpengaruh tv kah jaringan tv gagal masuk mlu,admin lagi gangguan atau bagaimana kok tidak bisa konek ke wifi yak bacaannya tidak dapat tersambung ke jaringan melulu kalau wifi gangguan berpengaruh ke tv kah jaringan tv jadi gagal masuk mlu,0
890,1477,wifi jaringan tidak stabil banget masuk jaringan tapi load terus semua kerjaan jadi kehambat karena jaringannya ditambah lagi dengan tv kabelnya yang gatu kena tiba tina eror dengn kode sub kode,-32,negative,0,"wifi jaringan ga stabil banget, masuk jaringan tapi load terus , semua kerjaan jadi kehambat karna jaringannya , ditambah lagi dengan tv kabelnya yang gatu kena tiba tina eror dengn kode 1302 ( sub kode : 003 ) 
@indihome",2023-05-17 14:33:18+00:00,MiiraSugiarti12,wifi jaring stabil banget masuk jaring load kerja hambat jaring tambah tv kabel gatu kena tina eror dengn kode sub kode,wifi jaringan stabil banget masuk jaringan load kerjaan kehambat jaringannya ditambah tv kabelnya gatu kena tina eror dengn kode sub kode,wifi jaringan tidak stabil banget masuk jaringan tapi load terus semua kerjaan jadi kehambat karena jaringannya ditambah lagi dengan tv kabelnya yang gatu kena tiba tina eror dengn kode sub kode,0
891,867,sumpah iya lemotnya sekarang keterlaluan mau nonton youtube di tv saja tidak bisa karena selemot itu bukain story ig juga capek banget nungguin loadingnya padahal yang pakai di rumah cuma org doang,-19,negative,0,"sumpah ya @IndiHome lemotnya skrg keterlaluan, mau nntn youtube di tv aja gabisa krn selemot itu, bukain story IG jg cape bgt nungguin loadingnya, pdhl yg pake di rumah cuma 1-3 org doang😩",2023-02-26 11:30:40+00:00,itscaachae,sumpah lot nonton youtube tv lot bukain story ig capek banget nungguin loadingnya pakai rumah org doang,sumpah lemotnya nonton youtube tv selemot bukain story ig capek banget nungguin loadingnya pakai rumah org doang,sumpah iya lemotnya sekarang keterlaluan mau nonton youtube di tv saja tidak bisa karena selemot itu bukain story ig juga capek banget nungguin loadingnya padahal yang pakai di rumah cuma org doang,1
892,717,capek banget kemarin baru marah marah sama sekarang terulang lagi hujannya tadi malam lossnya sekarang ente kadangkadang ente ada tidak sih di pekanbaru wifi sekalian tv kayak indihome gini pengen ganti rasanya udah tidak tahan lagi,-25,negative,0,"Capek bgt kemaren bru marah marah sama @IndiHome @IndiHomeCare sekarang terulang lg. Hujannya tadi malem, lossnya sekarang, ente kadang-kadang ente. 

Ada gak sih di pekanbaru wifi sekalian tv kayak indihome gini? Pengen ganti rasanya, udh gak tahan lg",2022-10-04 00:53:06+00:00,nurulmaydinaa,capek banget kemarin marah marah ulang hujan malam lossnya ente kadangkadang ente sih pekanbaru wifi tv kayak indihome gin ken ganti udah tahan,capek banget kemarin marah marah terulang hujannya malam lossnya ente kadangkadang ente sih pekanbaru wifi tv kayak indihome gini pengen ganti udah tahan,capek banget kemarin baru marah marah sama sekarang terulang lagi hujannya tadi malam lossnya sekarang ente kadangkadang ente ada tidak sih di pekanbaru wifi sekalian tv kayak indihome gini pengen ganti rasanya udah tidak tahan lagi,1
893,1095,hari ini juni hari ke sejak tanggal juni siang tadi sekitar jam siang finally channel tv kabel sudah bisa menyala lampu indikator di modem sudah kuning tapi jaringan internet wifi belum bisa connect mohon segera ditindaklanjuti,-3,negative,0,"Hari ini,17 Juni 2023,hari ke 12 sejak tgl 6 Juni.@TelkomCare @IndiHome @IndiHomeCare siang tadi sekitar jam 12 siang, finally channel tv kabel sudah bisa menyala, lampu indikator di modem sudah kuning, tapi jaringan internet wifi belum bisa connect. Mohon segera ditindaklanjuti",2023-06-17 07:44:22+00:00,ryarika1109,juni tanggal juni siang jam siang finally channel tv kabel nyala lampu indikator modem kuning jaring internet wifi connect mohon ditindaklanjuti,juni tanggal juni siang jam siang finally channel tv kabel menyala lampu indikator modem kuning jaringan internet wifi connect mohon ditindaklanjuti,hari ini juni hari ke sejak tanggal juni siang tadi sekitar jam siang finally channel tv kabel sudah bisa menyala lampu indikator di modem sudah kuning tapi jaringan internet wifi belum bisa connect mohon segera ditindaklanjuti,1
894,1517,indihome oh indihome sinyal tv mu parah sudah seminggu sudah laporan katanya sudah ada dibetulin ada pemberitahuan via sms sudah normal ketik ya jika belum ketik dan pas di reply bahkan tidak bisa parah parah,-13,negative,0,"Indihome oh indihome.... sinyal TV mu parah.... udah seminggu udah laporan katanya udah ada dibetulin, ada pemberitahuan via sms sudah normal ketik Y , jika belum ketik N pas di reply malah gak bisa... parah parah... @IndiHome @TelkomCare @Telkom",2023-01-29 13:26:22+00:00,aderifaeuy,indihome oh indihome sinyal tv mu parah minggu lapor dibetulin pemberitahuan via sms normal ketik ketik pas reply parah parah,indihome oh indihome sinyal tv mu parah seminggu laporan dibetulin pemberitahuan via sms normal ketik ketik pas reply parah parah,indihome oh indihome sinyal tv mu parah sudah seminggu sudah laporan katanya sudah ada dibetulin ada pemberitahuan via sms sudah normal ketik ya jika belum ketik dan pas di reply bahkan tidak bisa parah parah,0
895,1548,lupa tapi saya mau yang internet telepon soalnya ini pakai internet tv admin,-7,negative,0,"lupa tapi saya mau yang internet telepon, soalnya ini pake internet tv min @IndiHome",2023-01-15 08:52:14+00:00,JoePratama1010,lupa internet telepon pakai internet tv admin,lupa internet telepon pakai internet tv admin,lupa tapi saya mau yang internet telepon soalnya ini pakai internet tv admin,1
896,783,tidak bisa muter semua series yang ada di apple tv kecuali pakai vpn lihat di apple support ternyata banyak yang sama jawabannya internet provider block apple tv konten betul begitu,-13,negative,0,"Ga bisa muter semua series yg ada di apple tv, kecuali pake vpn. Liat di apple support ternyata banyak yg sama. Jawabannya internet provider block Apple TV konten, betul begitu @IndiHomeCare @IndiHome ?",2022-05-15 10:56:11+00:00,willyirawan,muter series apple tv kecuali pakai vpn lihat apple support jawab internet provider block apple tv konten,muter series apple tv kecuali pakai vpn lihat apple support jawabannya internet provider block apple tv konten,tidak bisa muter semua series yang ada di apple tv kecuali pakai vpn lihat di apple support ternyata banyak yang sama jawabannya internet provider block apple tv konten betul begitu,0
897,685,halo tv saya tiba tiba tidak bisa donlot aplikasi apapun harus di upgrade atau bagaimana iya,-16,negative,0,"Halo @IndiHome tv saya tbtb gabisa donlot app apapun, harus di upgrade ato gmna ya?",2022-11-27 03:22:02+00:00,lofiiem,halo tv donlot aplikasi apa upgrade,halo tv donlot aplikasi apapun upgrade,halo tv saya tiba tiba tidak bisa donlot aplikasi apapun harus di upgrade atau bagaimana iya,1
898,1770,speechless sama dalam pekan bisa sampai harus berkalikali bikin laporan gangguan itu bagaimana ceritanya sih ini sebenernya perusahaan apa sih semacam tidak niat buat bikin pelanggan puas,-3,negative,0,"Speechless sama @IndiHome. Dalam 2 pekan, bisa sampai harus berkali-kali bikin laporan gangguan itu gimana ceritanya sih. Ini sebenernya perusahaan apa sih? Semacam gak niat buat bikin pelanggan puas",2023-05-22 18:22:23+00:00,h5klee,speechless pekan berkalikali bikin lapor ganggu cerita sih sebenernya usaha sih niat bikin langgan puas,speechless pekan berkalikali bikin laporan gangguan ceritanya sih sebenernya perusahaan sih niat bikin pelanggan puas,speechless sama dalam pekan bisa sampai harus berkalikali bikin laporan gangguan itu bagaimana ceritanya sih ini sebenernya perusahaan apa sih semacam tidak niat buat bikin pelanggan puas,0
899,1217,halo jaringan sekitar kelapa dua depok sudah hari tidak berfungsi baik internet maupun tv kabel semuanya turun tolong segera diinfokan kapan perbaikannya sangat mengganggu saat wfh,-10,negative,0,"Halo @IndiHome , jaringan sekitar Kelapa Dua Depok sudah 2 hari tidak berfungsi. Baik internet maupun TV kabel semuanya drop. 

Tolong segera diinfokan kapan perbaikannya. Sangat mengganggu saat WFH.",2023-03-01 11:17:18+00:00,santiparamitha,halo jaring kelapa depok fungsi internet tv kabel turun tolong info baik ganggu wfh,halo jaringan kelapa depok berfungsi internet tv kabel turun tolong diinfokan perbaikannya mengganggu wfh,halo jaringan sekitar kelapa dua depok sudah hari tidak berfungsi baik internet maupun tv kabel semuanya turun tolong segera diinfokan kapan perbaikannya sangat mengganggu saat wfh,0
900,1674,layanan internet dari indihome sangat memuaskan,-2,negative,0,Layanan internet dari IndiHome sangat memuaskan. @indihome,2023-07-23 03:11:39+00:00,traaviswifeyy,layan internet indihome muas,layanan internet indihome memuaskan,layanan internet dari indihome sangat memuaskan,1
901,956,indihome buat streaming iqiyiviuwe tv aman tapi kok giliran buat streaming netflix tidak gerak sama sekali parah plis indihome w belum nonton hometown cha cha eps sampai terlanjur banyak spoiler deh,-6,negative,0,"Indihome buat streaming iqiyi,viu,we tv aman tapi kok giliran buat streaming netflix gak gerak samsek parah 😭😭😭

plis indihome w belom nonton hometown cha cha eps 7&amp;8 keburu byk spoiler dah😭 @IndiHome",2023-01-22 06:19:23+00:00,capriczrn,indihome streaming iqiyiviuwe tv aman gilir streaming netflix gerak parah plis indihome w nonton hometown cha cha eps lanjur spoiler deh,indihome streaming iqiyiviuwe tv aman giliran streaming netflix gerak parah plis indihome w nonton hometown cha cha eps terlanjur spoiler deh,indihome buat streaming iqiyiviuwe tv aman tapi kok giliran buat streaming netflix tidak gerak sama sekali parah plis indihome w belum nonton hometown cha cha eps sampai terlanjur banyak spoiler deh,1
902,804,ini kenapa lagi sih mau nonton tv lokal tidak bisa mau nonton di ehhh tidak bisa juga karena package not available padahal sudah saya bayar bulanan sampai saya tidak pernah terlambat bagaimana ini admin ko sering banget sih bgini,-18,negative,0,"Ini @IndiHome  kenapa lagi sih?? 😤
Mau nonton tv lokal , ga bisa...
Mau nonton @premierleague  di @TVSport  ehhh ga bisa juga karena PACKAGE NOT AVAILABLE.
Padahal udah gua bayar bulanan &amp; gua ga pernah telat. Gimana ini min @IndiHomeCare  ?
Ko sering banget sih bgini? 🤔😫",2022-03-19 13:21:35+00:00,OktavianTato,sih nonton tv lokal nonton ehhh package not available bayar bulan lambat admin ko banget sih bgini,sih nonton tv lokal nonton ehhh package not available bayar bulanan terlambat admin ko banget sih bgini,ini kenapa lagi sih mau nonton tv lokal tidak bisa mau nonton di ehhh tidak bisa juga karena package not available padahal sudah saya bayar bulanan sampai saya tidak pernah terlambat bagaimana ini admin ko sering banget sih bgini,0
903,1077,dapat upgrade kecepatan gratis dari karena tidak pernah terlambat bayar atau bahkan tidak pernah dipakai kayaknya wifi sama tv nya wkwkwk mana sebulan rebu,-7,negative,0,Dapet upgrade speed  gratis dr @IndiHome karena tidak pernah telat bayar atau bahkan tidak pernah dipakai kayaknya wifi sama tv nya wkwkwk mana sebulan 500 rebu🥲,2023-04-02 16:37:03+00:00,abangjalu,upgrade cepat gratis lambat bayar pakai kayak wifi tv wkwkwk bulan rebu,upgrade kecepatan gratis terlambat bayar dipakai kayaknya wifi tv wkwkwk sebulan rebu,dapat upgrade kecepatan gratis dari karena tidak pernah terlambat bayar atau bahkan tidak pernah dipakai kayaknya wifi sama tv nya wkwkwk mana sebulan rebu,1
904,1171,admin kok aplikasi tidak ada iya di usee tv,-8,negative,0,Min @IndiHome @IndiHomeCare @UseeTVcom kok aplikasi @netflix gak ada ya di usee tv?,2023-04-15 10:41:19+00:00,BabarBuburJogja,admin aplikasi usee tv,admin aplikasi usee tv,admin kok aplikasi tidak ada iya di usee tv,0
905,357,ini indihome ada masalah apa iya dari jam pagi sampai sekarang jam pagi masih tidak bisa di akses internetnya ada kompensasi tidak ini giliran bayar saja kamu ingetin tapi masalah kayak gini kamu abaikan,-35,negative,0,INI INDIHOME ADA MASALAH APA YA? DARI JAM 1 PAGI SAMPE SEKARANG JAM 8 PAGI MASIH GABISA DI AKSES INTERNETNYA? ADA KOMPENSASI GA NIH!? GILIRAN BAYAR AJA LO INGETIN TAPI MASALAH KAYAK GINI LO ABAIKAN. @IndiHomeCare @IndiHome https://t.co/iO0egjDj6B,2023-06-09 23:32:23+00:00,hoolydesty,indihome jam pagi jam pagi akses internetnya kompensasi gilir bayar ingetin kayak gin abai,indihome jam pagi jam pagi akses internetnya kompensasi giliran bayar ingetin kayak gini abaikan,ini indihome ada masalah apa iya dari jam pagi sampai sekarang jam pagi masih tidak bisa di akses internetnya ada kompensasi tidak ini giliran bayar saja kamu ingetin tapi masalah kayak gini kamu abaikan,0
